Date,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Metro_status,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
2/8/23,King William County,VA,78.2,10007,58.4,9962,61.7,9718,66.5,9109,68.8,2688,95,9111,53.1,9084,56.3,747,25.7,8881,60.7,8337,63,2518,89.8,3676,40.3,3676,40.5,3643,41,3528,42.3,2599,51.9,1497,59.5,1283,49.4,861,57.5,Metro,17148,16139,2903,14621,13236,2803,1407,8.7,1387,9.5,1357,10.3,755,26.9
2/8/23,Clay County,AL,92.6,6921,52.3,6920,55.2,6844,59.6,6584,62.3,2358,84.7,5769,43.6,5769,46,280,14.2,5716,49.8,5489,51.9,1994,71.6,2224,38.6,2224,38.6,2219,38.8,2197,40,1789,49,1161,58.2,578,32.3,431,37.1,Non-metro,13235,12535,1969,11480,10566,2785,672,5.4,668,5.8,666,6.3,427,15.3
2/8/23,Grant County,KY,94.1,13864,55.3,13824,59.5,13476,64.9,12647,68.4,3486,95,12676,50.6,12668,54.5,1017,21.4,12386,59.7,11651,63,3318,94.3,6220,49.1,6220,49.1,6167,49.8,5986,51.4,4427,63.8,2431,73.3,2222,50.2,1433,58.9,Metro,25069,23245,4749,20756,18496,3520,2360,10.2,2342,11.3,2268,12.3,1215,34.5
2/8/23,Jefferson County,CO,97,514596,88.3,506846,91.6,482862,94.7,450181,95,108821,95,471381,80.9,467005,84.4,52274,62.5,445186,87.3,414731,88.3,102068,95,294882,62.6,294663,63.1,286384,64.3,272413,65.7,157960,76.3,84489,82.8,104456,66.1,62721,74.2,Metro,582881,553262,83579,509750,469683,98793,155192,28.1,150793,29.6,145039,30.9,59952,60.7
2/8/23,Pasquotank County,NC,96.8,32534,81.7,32443,86.8,31633,93,30144,95,10499,95,23242,58.4,23224,62.1,1631,25.8,22617,66.5,21593,69.5,7336,95,7013,30.2,7013,30.2,6944,30.7,6771,31.4,5232,38.7,3151,43,1184,22.6,760,24.1,Non-metro,39824,37393,6325,34029,31068,6841,3936,10.5,3882,11.4,3776,12.2,2155,31.5
2/8/23,Merced County,CA,97.7,168484,60.7,168007,65.5,160008,71.3,144085,73.3,28562,90.3,133656,48.1,133409,52,18433,30.7,127296,56.7,114976,58.5,24361,77,58853,44,58789,44.1,58278,45.8,55476,48.3,31513,60.2,16584,68.1,12578,39.9,7928,47.8,Metro,277680,256412,59961,224366,196451,31636,20680,8.1,20604,9.2,19933,10.1,8683,27.4
2/8/23,Piatt County,IL,97.9,11228,68.7,11111,72,10540,75.1,9828,77.2,3186,95,10539,64.5,10462,67.8,1190,44.3,9935,70.8,9272,72.8,3062,94.5,6319,60,6316,60.4,6177,62.2,5953,64.2,4176,74.9,2642,86.3,2583,61.9,1824,69,Metro,16344,15422,2684,14036,12738,3240,3009,19.5,2941,21,2876,22.6,1717,53
2/8/23,Campbell County,KY,94.1,72387,77.3,71855,81.5,69081,85.7,65073,87.8,16844,95,62707,67,62429,70.8,5744,40.9,60153,74.7,56685,76.5,15137,95,31869,50.8,31859,51,31402,52.2,30347,53.5,19813,64.8,11155,73.7,10497,53,6825,61.2,Metro,93584,88184,14042,80577,74142,15068,15567,17.7,15284,19,14897,20.1,6960,46.2
2/8/23,Morris County,NJ,94.1,468896,95,465122,95,443833,95,413778,95,96303,95,399163,81.2,396891,84.9,45690,58.6,378062,88.2,351201,90.2,83279,95,234109,58.6,234015,59,230017,60.8,218750,62.3,132955,71.7,66245,79.5,67745,51,39849,60.2,Metro,491845,467329,77961,428537,389368,86486,98215,21,96036,22.4,92677,23.8,38400,44.4
2/8/23,Newberry County,SC,93,24079,62.6,24004,66.2,23419,70.9,22030,72.8,7810,95,20987,54.6,20962,57.8,1581,26.2,20542,62.2,19381,64.1,6967,89.4,9720,46.3,9718,46.4,9665,47,9457,48.8,7742,61.1,4978,71.5,3630,46.9,2634,52.9,Non-metro,38440,36275,6025,33014,30250,7795,4018,11.1,3995,12.1,3953,13.1,2550,32.7
2/8/23,Anderson County,TN,97.8,49517,64.3,49389,67.8,48239,72.5,45508,75,14454,92.7,44256,57.5,44190,60.7,3281,27,43220,64.9,40909,67.4,13517,86.7,23149,52.3,23148,52.4,23001,53.2,22476,54.9,16670,66.3,10321,76.4,9039,54.2,6393,61.9,Metro,76978,72834,12147,66582,60687,15599,10165,14,10104,15.2,9946,16.4,5904,37.8
2/8/23,Union County,MS,98.1,12998,45.1,12983,48.2,12733,52.9,12089,56,3900,80.3,11642,40.4,11638,43.2,734,13.8,11449,47.5,10904,50.5,3695,76.1,4694,40.3,4693,40.3,4669,40.8,4603,42.2,3682,54.4,2420,65.5,1322,35.9,975,40.3,Non-metro,28815,26926,5331,24087,21595,4858,1118,4.2,1109,4.6,1096,5.1,687,14.1
2/8/23,Tippah County,MS,98.1,10988,49.9,10978,53.1,10826,58.2,10336,61.9,3447,92.6,9534,43.3,9527,46.1,486,12.3,9420,50.6,9041,54.1,3175,85.3,3827,40.1,3827,40.2,3818,40.5,3763,41.6,2988,52.1,1939,61.1,946,31.7,681,35.1,Non-metro,22015,20656,3945,18599,16711,3721,915,4.4,914,4.9,903,5.4,566,15.2
2/8/23,Geary County,KS,93.9,38923,95,38817,95,37479,95,35535,95,3331,95,32278,95,32242,95,2564,42.6,31263,95,29678,95,2947,95,9608,29.8,9603,29.8,9475,30.3,9137,30.8,3683,61.5,2100,71.3,1852,50.3,1244,59.2,Non-metro,31670,27951,6024,24056,21927,2858,2852,10.2,2791,11.6,2681,12.2,1242,43.5
2/8/23,Adair County,IA,97.3,3897,54.5,3881,57.5,3787,61.9,3578,64,1409,85.5,3616,50.6,3604,53.4,269,23.3,3521,57.5,3335,59.6,1325,80.4,2283,63.1,2283,63.3,2262,64.2,2207,66.2,1780,76.6,1135,85.7,1050,59,773,68.1,Non-metro,7152,6748,1155,6120,5593,1648,1133,16.8,1124,18.4,1106,19.8,737,44.7
2/8/23,Owyhee County,ID,97.7,5007,42.3,4992,45.1,4879,49.1,4551,51.6,1386,64.9,4341,36.7,4340,39.2,384,17,4242,42.7,3956,44.9,1253,58.7,1866,43,1866,43,1851,43.6,1793,45.3,1391,58.8,867,69.2,700,50.3,510,58.8,Metro,11823,11070,2254,9941,8816,2134,828,7.5,823,8.3,801,9.1,494,23.1
2/8/23,Perry County,OH,98.6,16155,44.7,16121,47.5,15773,51.5,15073,54.5,5023,81.8,15275,42.3,15253,44.9,956,15.2,14946,48.8,14297,51.7,4837,78.8,8071,52.8,8071,52.9,8027,53.7,7858,55,6125,66.5,3647,75.4,2876,47,2001,54.9,Metro,36134,33939,6288,30649,27651,6140,2771,8.2,2755,9,2718,9.8,1655,27
2/8/23,Wayne County,IL,97.9,7073,43.6,7071,46.5,6982,50.6,6742,53.7,2690,74.6,6541,40.3,6540,43,307,11.6,6454,46.7,6233,49.6,2525,70.1,3241,49.5,3241,49.6,3232,50.1,3193,51.2,2574,60.7,1773,70.2,1148,44.6,863,48.7,Non-metro,16215,15219,2655,13812,12564,3604,1128,7.4,1122,8.1,1109,8.8,716,19.9
2/8/23,Morton County,KS,93.9,1272,49.2,1272,52.1,1245,56.8,1170,59.6,428,75.6,1116,43.1,1116,45.7,92,19.3,1092,49.8,1024,52.1,391,69.1,532,47.7,532,47.7,530,48.5,519,50.7,403,61,254,65,155,38.5,121,47.6,Non-metro,2587,2440,476,2191,1964,566,127,5.2,127,5.8,126,6.4,90,15.9
2/8/23,Rice County,KS,93.9,4867,51,4858,54,4728,58.4,4484,60.7,1610,85.9,4331,45.4,4329,48.1,318,19.7,4227,52.2,4011,54.3,1495,79.8,2060,47.6,2059,47.6,2032,48.1,1980,49.4,1534,59.9,987,66,750,48.9,536,54.3,Non-metro,9537,8996,1612,8090,7384,1874,858,9.5,845,10.4,834,11.3,490,26.1
2/8/23,Bryan County,OK,93.8,26098,54.4,26068,58.1,25693,63.5,24552,66.7,7964,92.1,21755,45.3,21749,48.4,1218,15.1,21451,53,20531,55.7,6802,78.7,8247,37.9,8247,37.9,8220,38.3,8089,39.4,6195,50.5,3963,58.3,2281,36.8,1685,42.5,Non-metro,47995,44896,8067,40454,36829,8645,2912,6.5,2897,7.2,2855,7.8,1782,20.6
2/8/23,Calhoun County,GA,88.9,3484,56.3,3483,58.6,3413,61.5,3215,62.5,927,90.4,3092,50,3092,52,214,26.8,3043,54.9,2878,56,865,84.4,1478,47.8,1478,47.8,1471,48.3,1441,50.1,1080,63.5,603,69.7,425,39.4,288,47.8,Non-metro,6189,5941,800,5546,5141,1025,398,6.7,397,7.2,394,7.7,235,22.9
2/8/23,Greene County,NY,97.5,34201,72.5,34068,75.3,33240,78.6,31440,79.5,10430,95,30563,64.8,30477,67.4,2389,42,29734,70.3,28088,71,9195,85.7,17193,56.3,17193,56.4,17097,57.5,16564,59,11840,67.8,6817,74.1,6081,51.4,4078,59.8,Non-metro,47188,45233,5691,42288,39542,10725,7469,16.5,7418,17.5,7299,18.5,4203,39.2
2/8/23,Baylor County,TX,98.9,1598,45.5,1597,48.4,1586,53.5,1553,57.4,676,80.1,1437,41,1436,43.5,35,5.9,1427,48.1,1401,51.8,635,75.2,533,37.1,533,37.1,530,37.1,527,37.6,468,47,347,54.6,187,40,163,47,Non-metro,3509,3302,595,2967,2707,844,233,7.1,231,7.8,229,8.5,183,21.7
2/8/23,Monongalia County,WV,97.1,72656,68.8,71768,71.5,68425,73.1,64482,73,12989,93,64924,61.5,64370,64.1,6445,53.5,61535,65.7,57925,65.6,12056,86.3,35676,55,35667,55.4,34895,56.7,33445,57.7,17699,72.9,9748,80.9,9713,54.9,5969,61.2,Metro,105612,100394,12036,93635,88358,13964,15512,15.5,15094,16.1,14594,16.5,5364,38.4
2/8/23,Barrow County,GA,88.9,38995,46.8,38897,50.1,37800,54.6,35095,56.8,8830,83.3,34627,41.6,34589,44.5,3118,19.7,33722,48.7,31471,50.9,8195,77.3,14775,42.7,14774,42.7,14683,43.5,14237,45.2,9888,57.4,5488,67,4135,41.8,2631,47.9,Metro,83240,77679,15859,69185,61820,10604,5308,6.8,5266,7.6,5136,8.3,2562,24.2
2/8/23,Robeson County,NC,96.8,77415,59.3,77247,63.3,75328,69,70710,71.8,20765,95,58218,44.6,58142,47.6,4840,20.5,56810,52,53302,54.2,16044,78,18178,31.2,18176,31.3,18071,31.8,17668,33.1,13637,43.2,8142,50.7,3392,24.9,2318,28.5,Non-metro,130625,122048,23623,109195,98425,20565,5484,4.5,5415,5,5312,5.4,3000,14.6
2/8/23,Winnebago County,IL,97.9,185383,65.6,184407,69.7,177034,74,165257,76.3,47826,94.1,169881,60.1,169492,64,17156,35.7,163087,68.1,152336,70.3,45017,88.6,96996,57.1,96989,57.2,95831,58.8,92409,60.7,63909,72.8,36584,81.3,37547,58.8,24852,67.9,Metro,282572,264688,48070,239353,216618,50817,44129,16.7,43484,18.2,42584,19.7,23095,45.4
2/8/23,Ashley County,AR,92.1,11905,60.6,11891,64.1,11599,69.1,10884,71.3,3729,90.6,10146,51.6,10142,54.7,775,23.6,9946,59.3,9367,61.4,3336,81,4303,42.4,4303,42.4,4279,43,4178,44.6,3369,55.8,2134,64,1286,38.2,944,44.2,Non-metro,19657,18549,3290,16780,15259,4116,1337,7.2,1334,7.9,1318,8.6,876,21.3
2/8/23,Huntington County,IN,98.5,20813,57,20775,60.3,20293,64.7,19286,67.4,6604,95,19173,52.5,19158,55.6,1296,22.3,18766,59.8,17862,62.4,6234,95,9352,48.8,9352,48.8,9290,49.5,9101,51,7056,61.8,4398,70.5,3030,42.9,2203,50.1,Non-metro,36520,34457,5824,31374,28633,6394,3144,9.1,3122,10,3084,10.8,1953,30.5
2/8/23,Canadian County,OK,93.8,112521,75.9,112147,81,108272,88.1,100447,91.5,23480,95,91525,61.7,91356,66,9736,34,88226,71.8,81620,74.4,19129,95,37868,41.4,37866,41.4,37371,42.4,35931,44,22890,57.4,12714,66.5,10630,46.4,6933,54.5,Metro,148306,138384,28632,122925,109752,19714,18190,13.1,17927,14.6,17430,15.9,8444,42.8
2/8/23,Washington County,CO,97,1764,35.9,1761,38.1,1735,41.4,1676,44,675,64.4,1587,32.3,1586,34.3,66,8.1,1570,37.5,1520,39.9,608,58,805,50.7,805,50.8,803,51.1,788,51.8,622,61.5,416,68.4,284,45.7,216,51.9,Non-metro,4908,4627,816,4190,3811,1048,320,6.9,319,7.6,313,8.2,209,19.9
2/8/23,Wallace County,KS,93.9,614,40.4,614,43.4,605,47.8,581,50.7,245,66.6,589,38.8,589,41.7,33,12.3,580,45.8,556,48.5,240,65.2,302,51.3,302,51.3,302,52.1,295,53.1,240,63.2,161,67.1,109,45.4,85,52.8,Non-metro,1518,1414,268,1265,1146,368,80,5.7,80,6.3,79,6.9,49,13.3
2/8/23,Worth County,MO,91.3,988,49.1,988,51.7,981,56,952,58.8,425,81.4,857,42.6,857,44.8,24,8.2,852,48.7,833,51.5,384,73.6,403,47,403,47,403,47.3,401,48.1,339,55,238,62,187,55.2,146,61.3,Non-metro,2013,1911,292,1751,1619,522,196,10.3,196,11.2,195,12,137,26.2
2/8/23,Crowley County,CO,97,1445,23.8,1443,24.4,1413,25.1,1352,25.2,496,58.4,1355,22.4,1354,22.9,69,12.6,1333,23.7,1285,23.9,488,57.4,705,52,705,52.1,700,52.5,687,53.5,564,65.7,349,71.5,271,48,185,53,Non-metro,6061,5917,548,5626,5369,850,281,4.7,278,4.9,275,5.1,170,20
2/8/23,Bronx County,NY,97.5,1294423,91.3,1288228,95,1221506,95,1114081,95,191021,95,1107733,78.1,1105922,83.9,146072,58.8,1052595,89.1,959850,89.7,169651,89.9,431091,38.9,431036,39,425096,40.4,405542,42.3,242445,57.3,112764,66.5,85452,35.2,49482,43.9,Metro,1418207,1318008,248464,1180993,1069544,188766,125408,9.5,122576,10.4,117439,11,47733,25.3
2/8/23,Fountain County,IN,98.5,8849,54.1,8827,57.2,8683,61.9,8324,65,3254,95,7978,48.8,7971,51.7,419,16,7874,56.1,7552,59,3069,92.5,3717,46.6,3717,46.6,3699,47,3628,48,2997,56.8,1987,64.7,1252,41.8,960,48.3,Non-metro,16346,15420,2622,14035,12798,3318,1352,8.8,1336,9.5,1323,10.3,892,26.9
2/8/23,Shelby County,IL,97.9,9830,45.4,9812,48,9698,51.9,9377,54.9,3751,74.8,9270,42.8,9260,45.3,399,11.8,9155,49,8861,51.9,3574,71.3,5118,55.2,5118,55.3,5103,55.7,5047,57,4141,67.8,2734,76.5,2049,49.5,1569,57.4,Non-metro,21634,20451,3378,18697,17073,5014,2123,10.4,2114,11.3,2103,12.3,1462,29.2
2/8/23,Johnson County,TX,98.9,95322,54.2,95045,57.9,92470,63.2,86191,66.2,21958,87.3,82987,47.2,82918,50.5,7319,21.5,80886,55.3,75599,58.1,19905,79.1,31616,38.1,31616,38.1,31330,38.7,30707,40.6,22045,53.2,12454,62.6,9682,43.9,6411,51.5,Metro,175817,164221,33999,146208,130222,25151,11559,7,11445,7.8,11216,8.6,6095,24.2
2/8/23,Nassau County,FL,98.6,60965,68.8,60884,72.4,59841,77.5,57031,80.1,21578,95,53116,59.9,53086,63.1,3255,25.1,52264,67.7,49831,70,19392,95,24455,46,24454,46.1,24377,46.6,23949,48.1,19948,58.2,13198,68.1,9635,48.3,7185,54.4,Metro,88625,84135,12975,77231,71160,20231,10035,11.9,9992,12.9,9896,13.9,6573,32.5
2/8/23,Gray County,KS,93.9,3150,52.6,3146,57,3077,63.2,2900,68,912,95,2831,47.3,2831,51.3,215,17.1,2776,57.1,2616,61.3,850,91.5,1352,47.8,1352,47.8,1346,48.5,1319,50.4,994,65.2,616,72.5,433,43.6,328,53.2,Non-metro,5988,5521,1256,4865,4265,929,460,8.3,457,9.4,447,10.5,286,30.8
2/8/23,Acadia Parish,LA,96.9,37456,60.4,37433,64.8,36814,71.4,34926,75.9,9772,95,33565,54.1,33560,58.1,2054,17.5,33125,64.2,31506,68.4,9204,94,12751,38,12751,38,12711,38.4,12526,39.8,10091,55.3,6306,68.5,3051,30.2,2204,35,Metro,62045,57786,11746,51583,46040,9796,2558,4.4,2545,4.9,2530,5.5,1651,16.9
2/8/23,Clarke County,GA,88.9,69271,54,68772,56.5,66242,58.6,62029,58.3,13695,94.4,62406,48.6,62192,51.1,5621,36.4,60156,53.2,56571,53.2,12994,89.5,33238,53.3,33228,53.4,32808,54.5,31787,56.2,17978,70.3,10290,79.2,10131,56.4,6511,63.3,Metro,128331,121780,15451,113091,106329,14512,15526,12.7,15274,13.5,14877,14,6271,43.2
2/8/23,Kiowa County,KS,93.9,1418,57.3,1415,60.9,1373,65.5,1306,68.5,472,84,1311,53,1309,56.3,90,21.5,1279,61.1,1219,64,448,79.7,680,51.9,680,51.9,674,52.7,658,54,491,66.6,324,72.3,261,53.2,191,59,Non-metro,2475,2324,418,2095,1906,562,285,12.3,283,13.5,279,14.6,169,30.1
2/8/23,Telfair County,GA,88.9,5468,34.5,5463,36,5387,37.8,5133,38.5,1489,50,4802,30.3,4799,31.6,258,13.9,4744,33.3,4541,34.1,1423,47.8,1962,40.9,1962,40.9,1958,41.3,1936,42.6,1444,53.6,883,62.1,460,31.9,322,36.5,Non-metro,15860,15180,1862,14255,13318,2976,555,3.7,551,3.9,546,4.1,339,11.4
2/8/23,Bradley County,TN,97.8,52498,48.6,52406,51.5,51475,55.4,48998,58,14762,78.8,46618,43.1,46587,45.7,2867,16.5,45829,49.3,43720,51.8,13809,73.8,21011,45.1,21011,45.1,20911,45.6,20529,47,15259,58.7,9374,67.9,7085,46.4,4957,52.9,Metro,108110,101833,17365,92930,84468,18724,6707,6.6,6667,7.2,6569,7.8,3862,20.6
2/8/23,Huron County,MI,94.2,17425,56.2,,,,,,,,,17195,55.5,17186,58.5,758,17.4,16997,62.7,16428,65.6,7039,87.6,10402,60.5,10402,60.5,10339,60.8,10180,62,8260,69.7,5432,77.2,3934,47.6,2918,53.7,Non-metro,30981,29398,4363,27110,25035,8034,3733,12.7,3697,13.6,3645,14.6,2396,29.8
2/8/23,Cabarrus County,NC,96.8,187603,86.7,186783,92.2,177860,95,163945,95,40522,95,135773,62.7,135464,66.9,17019,41.4,128850,71.1,118445,73.4,29817,95,36625,27,36622,27,35914,27.9,33939,28.7,21161,34.3,10980,36.8,5735,27.1,3279,29.9,Metro,216453,202607,41145,181104,161462,29064,22600,11.2,22047,12.2,21120,13.1,8956,30.8
2/8/23,Buffalo County,WI,96.7,7403,56.8,7375,59.8,7122,62.9,6710,64.7,2619,88.3,6769,51.9,6758,54.8,603,30.8,6537,57.8,6155,59.4,2451,82.6,3903,57.7,3903,57.8,3845,58.8,3703,60.2,2828,68,1791,73.1,1579,55.8,1167,65.2,Non-metro,13031,12326,1960,11319,10366,2967,1859,15.1,1832,16.2,1792,17.3,1110,37.4
2/8/23,St. Clair County,AL,92.6,43031,48.1,42963,51,42084,55.2,40015,57.7,12291,81.5,36219,40.5,36187,42.9,2281,15.2,35555,46.6,33906,48.9,10962,72.7,14411,39.8,14408,39.8,14353,40.4,14108,41.6,11134,53,6944,63.3,4218,37.9,3007,43.3,Metro,89512,84312,14976,76282,69336,15083,4657,5.5,4646,6.1,4569,6.6,2731,18.1
2/8/23,Lincoln County,CO,97,2211,38.8,,,,,,,,,2118,37.2,2116,39.3,140,16.6,2074,42,1976,43.5,713,71,1171,55.3,1171,55.3,1167,56.3,1157,58.6,884,68.7,545,76.4,420,47.5,291,53.4,Non-metro,5701,5383,845,4933,4538,1004,417,7.7,416,8.4,415,9.1,229,22.8
2/8/23,York County,VA,78.2,55205,80.9,54918,84.9,52484,90.3,47770,91.5,12217,95,47540,69.6,47390,73.3,6087,49,45349,78,41303,79.1,11050,95,22188,46.7,22184,46.8,21753,48,20476,49.6,13667,60.1,7475,67.6,7702,56.4,4829,64.6,Metro,68280,64648,12418,58141,52230,11367,9903,15.3,9669,16.6,9225,17.7,4403,38.7
2/8/23,Jefferson County,WA,96,27952,86.8,27756,88.7,27074,90.9,26144,91.9,12648,95,25759,79.9,25638,82,1475,51.8,25033,84,24163,85,11797,95,19103,74.2,19098,74.5,18847,75.3,18417,76.2,15015,84.4,10619,90,11661,77.7,8891,83.7,Non-metro,32221,31278,2845,29790,28433,12227,13508,43.2,13353,44.8,13188,46.4,8849,72.4
2/8/23,Leflore County,MS,98.1,20577,73,20499,78.9,19908,86.5,18167,89.2,4452,95,18016,63.9,18002,69.3,1928,34.5,17544,76.2,16074,78.9,4126,95,7529,41.8,7529,41.8,7493,42.7,7276,45.3,5377,61.2,2953,71.6,2160,40.2,1371,46.4,Non-metro,28183,25971,5594,23025,20377,4150,2117,8.2,2111,9.2,2062,10.1,1118,26.9
2/8/23,Southeast Fairbanks Census Area,AK,97.4,3288,47.7,3279,51.5,3195,56.1,3032,58.6,825,76.5,2964,43,2957,46.5,211,17.8,2901,51,2746,53.1,757,70.2,1249,42.1,1249,42.2,1243,42.8,1199,43.7,876,57.3,533,70.4,378,43.2,273,51.2,Non-metro,6893,6363,1188,5693,5175,1078,425,6.7,423,7.4,414,8,259,24
2/8/23,Hernando County,FL,98.6,123846,63.9,123718,66.8,121721,71,116155,73.3,49800,93.3,109818,56.6,109761,59.3,6707,25.2,108065,63,103054,65,45231,84.8,51745,47.1,51745,47.1,51531,47.7,50640,49.1,42470,58.2,29649,65.6,19035,44.8,14821,50,Metro,193920,185142,26580,171444,158562,53348,19086,10.3,18986,11.1,18806,11.9,13243,24.8
2/8/23,Schley County,GA,88.9,2145,40.8,2138,42.8,2105,46.5,2006,50.1,567,60.4,1891,36,1890,37.8,102,10.3,1866,41.2,1788,44.7,531,56.6,761,40.2,761,40.3,757,40.6,731,40.9,578,54,347,65.3,202,34.9,134,38.6,Non-metro,5257,4998,995,4527,4003,938,219,4.4,216,4.8,209,5.2,126,13.4
2/8/23,Delta County,TX,98.9,2227,41.8,2223,44.8,2201,48.9,2126,52.1,883,79,1899,35.6,1898,38.2,81,9.1,1879,41.8,1817,44.5,772,69.1,705,37.1,705,37.1,704,37.5,703,38.7,606,47.9,431,55.8,257,42.4,195,45.2,Non-metro,5331,4966,886,4498,4080,1118,264,5.3,263,5.8,263,6.4,182,16.3
2/8/23,Waseca County,MN,94.7,11558,62.1,,,,,,,,,10927,58.7,10889,62.1,1082,33.3,10494,66.1,9807,68.6,3106,89.8,6947,63.6,6945,63.8,6841,65.2,6547,66.8,4564,80.1,2714,87.4,2989,65.5,2081,76.7,Non-metro,18612,17546,3253,15886,14293,3460,3295,18.8,3251,20.5,3169,22.2,1911,55.2
2/8/23,Taylor County,WI,96.7,7789,38.3,7779,40.6,7579,43.8,7209,46.2,2836,71.3,7394,36.3,7389,38.5,520,14.5,7217,41.7,6869,44.1,2740,68.8,4336,58.6,4336,58.7,4301,59.6,4224,61.5,3396,71.1,2146,78.3,1937,57,1391,64.8,Non-metro,20343,19177,3584,17320,15593,3980,2078,10.8,2059,11.9,2034,13,1296,32.6
2/8/23,Unknown County,UT,97.7,56453,,56354,,55774,,53371,,13249,,49203,,49178,,2281,,48944,,46897,,6462,,8340,17,8340,17,8313,17,8215,17.5,5631,31.8,3977,61.5,500,8.9,301,7.6,,,,,,,,2892,,2857,,2768,,764,
2/8/23,Grant Parish,LA,96.9,11141,49.8,11130,52.7,11016,57.2,10610,59.9,2625,75.5,9908,44.3,9904,46.9,414,12.1,9818,50.9,9490,53.6,2470,71.1,4040,40.8,4040,40.8,4028,41,3994,42.1,2388,49.3,1397,56.6,723,30.3,514,36.8,Metro,22389,21110,3411,19273,17699,3475,910,4.3,905,4.7,898,5.1,423,12.2
2/8/23,West Feliciana Parish,LA,96.9,15180,95,15173,95,14941,95,14282,95,3463,95,14090,90.5,14089,94.4,764,40.1,13908,95,13325,95,3300,95,8238,58.5,8238,58.5,8232,59.2,8183,61.4,5511,72.2,2508,76,1366,24.8,824,32.9,Metro,15568,14919,1907,13890,13012,2406,983,6.6,980,7.1,971,7.5,577,24
2/8/23,Scotts Bluff County,NE,91,,,,,,,,,,,15399,43.2,15382,46.2,1400,21.6,14978,50.2,13982,52.2,4508,64.5,8903,57.8,8903,57.9,8841,59,8647,61.8,6563,78.7,4238,94,3464,52.8,2554,60.3,Non-metro,35618,33273,6470,29807,26803,6988,3745,11.3,3722,12.5,3675,13.7,2330,33.3
2/8/23,Alameda County,CA,97.7,1583835,94.8,1550576,95,1446095,95,1329572,95,249950,95,1434914,85.9,1412589,89.6,206345,84.1,1315187,91.1,1206244,90.6,229895,95,984068,68.6,982044,69.5,941858,71.6,878862,72.9,426551,82.1,201900,87.8,285731,67,150383,74.5,Metro,1671329,1576601,245371,1443287,1331230,238763,513360,32.6,491812,34.1,465660,35,141301,59.2
2/8/23,Montgomery County,TN,97.8,154302,73.8,153460,80,148413,87.5,138516,90.5,21348,95,129748,62.1,129484,67.5,12372,31.9,125553,74,117112,76.5,19085,95,48990,37.8,48988,37.8,48328,38.5,46413,39.6,26664,61.3,13776,72.2,12896,48.4,7924,57.5,Metro,208993,191828,38774,169682,153054,19760,14763,7.7,14503,8.5,13976,9.1,6073,30.7
2/8/23,Clark County,SD,96.7,2403,64.3,2402,71.7,2358,79.7,2269,83.1,831,95,1991,53.3,1990,59.4,101,16.3,1957,66.1,1889,69.2,685,84,817,41,817,41.1,817,41.7,812,43,666,57.7,468,68.3,315,47.3,242,51.7,Non-metro,3736,3349,618,2960,2731,815,435,13,435,14.7,432,15.8,307,37.7
2/8/23,Meade County,SD,96.7,20058,70.8,20010,74.6,19483,80.5,18369,83.5,5203,95,16232,57.3,16220,60.5,1287,26.7,15809,65.3,14933,67.9,4101,90.5,5708,35.2,5706,35.2,5667,35.8,5524,37,3837,49.3,2304,56.2,1896,49.4,1358,58.9,Metro,28332,26817,4824,24198,21993,4530,2839,10.6,2802,11.6,2741,12.5,1592,35.1
2/8/23,Luzerne County,PA,94.9,247178,77.9,246171,81.9,238510,86.2,224013,87.9,65944,95,215079,67.8,214557,71.3,19620,42.7,207846,75.1,194937,76.5,58454,91.4,110066,51.2,109966,51.3,108839,52.4,105243,54,74915,66.4,43474,74.4,36764,49.1,25035,57.6,Metro,317417,300742,46001,276739,254741,63977,44185,14.7,43664,15.8,42810,16.8,23913,37.4
